1;1;1;1;7;8;8;8;13;8;8;8;8;4;8;4;4;8;8;2;2;1;2;1;2;1;2;1;2;2;2;1;11;11;2;5;9;13;2;2;1;1;1;1;7;20;11;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;2;1;2;2;2;2;2;2;3;3;10;5;5;8;5;4;4;4;5;8;13;18;13;8;8;8;8;8;8;4;8;5;8;5;5;5;5;5;5;5;5;5;10;5;5;7;5;7;3;7;3;3;7;3;7;3;7;3;7;3;7;3;7;2;7;2;7;2;7;2;7;2;7;2;3;7;3;7;3;7;5;10;10;11;11;11;10;11;10;10;10;10;10;10;11;10;10;11;10;11;10;11;11;11;11;11;11;15;11;16;15;15;15;15;15;15;15;18;19;18;18;18
1;1;1;1;10;4;8;9;13;8;13;8;8;8;4;4;4;4;8;2;1;1;1;1;1;1;2;1;2;7;1;1;8;6;1;8;13;9;6;1;1;1;1;1;2;20;13;1;2;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;3;2;3;5;5;5;4;4;4;4;4;4;4;13;20;13;8;9;8;4;8;4;8;4;8;4;5;8;5;5;10;5;5;10;5;3;3;7;3;3;3;3;3;3;7;3;3;3;3;3;7;3;7;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;7;10;10;10;10;11;7;10;10;7;10;10;10;10;10;10;10;10;10;10;11;10;16;11;16;11;16;11;11;16;15;16;15;15;19;15;19;18;19;18;19
1;1;1;1;5;8;8;9;9;7;13;13;5;8;5;4;4;8;9;3;1;2;2;2;2;1;1;2;2;2;1;1;13;11;2;13;9;13;20;2;1;1;1;1;2;20;20;1;1;2;1;2;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;7;5;5;10;4;8;8;4;4;4;4;5;20;20;20;13;13;9;8;9;8;8;8;8;8;4;8;8;4;4;4;5;5;5;5;5;5;5;5;7;5;10;5;3;5;10;5;10;5;5;5;7;5;10;5;7;5;7;3;7;3;7;3;2;3;7;3;3;2;3;3;7;5;3;5;10;16;10;10;11;7;10;10;10;10;10;10;10;10;10;10;10;14;11;10;11;11;10;11;11;16;11;15;15;15;15;15;15;15;18;19;18;19;18
1;1;1;1;7;4;9;9;13;2;13;13;8;8;5;8;8;8;9;6;2;2;2;2;1;2;2;2;2;7;1;1;6;6;3;13;8;13;20;8;1;1;1;1;7;8;20;6;1;2;1;2;1;1;2;1;1;2;1;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;3;3;5;5;8;8;8;8;4;4;4;4;4;4;20;20;20;20;13;20;13;9;9;13;8;8;8;8;8;8;8;8;10;8;8;8;10;4;10;5;8;5;5;5;10;5;5;5;8;10;8;10;4;10;5;10;5;5;10;5;5;5;7;5;7;5;3;7;3;7;3;3;5;3;5;5;10;10;11;10;7;10;10;7;10;10;10;10;10;10;10;10;10;11;10;11;16;11;11;11;11;11;15;16;15;16;15;15;15;15;19;18;18;15;18
1;1;1;1;7;4;9;20;13;1;13;20;5;8;4;8;8;8;9;3;2;2;2;2;2;2;1;7;2;1;1;1;11;6;3;20;13;8;20;11;1;1;1;2;10;6;21;11;1;1;2;1;1;2;1;2;1;1;2;1;2;5;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;3;10;8;13;13;13;13;9;4;4;4;4;4;20;20;20;20;20;20;13;20;13;13;13;9;13;9;8;8;8;8;8;8;8;8;8;8;8;8;8;10;8;8;8;8;11;8;8;8;8;8;8;8;8;8;11;8;5;8;10;5;5;10;5;5;10;5;5;5;5;7;3;5;3;5;5;11;10;14;10;10;7;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;11;10;17;11;11;15;11;15;15;15;15;15;15;18;19;18;18
1;1;1;1;7;4;8;9;9;2;18;20;5;8;4;8;8;8;9;6;2;2;2;2;2;2;2;2;2;1;1;1;3;8;6;13;13;11;20;6;7;1;1;1;10;7;13;11;2;2;1;1;1;2;1;2;1;2;2;1;8;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;3;6;3;5;13;13;13;13;13;8;4;4;4;4;13;20;20;21;20;21;20;21;20;20;20;13;13;13;13;13;13;13;9;13;13;13;13;8;13;8;8;13;8;8;8;13;8;13;8;13;13;13;13;13;13;13;8;13;8;13;8;13;8;8;8;8;8;8;8;8;5;4;4;10;4;5;8;16;10;7;7;7;10;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;15;11;15;15;11;15;15;15;19;18;18;18;19
1;1;1;1;7;8;9;9;9;2;13;21;8;8;8;4;8;9;20;6;2;2;2;2;2;2;2;7;2;1;1;1;6;13;6;6;18;11;13;6;6;1;1;2;7;7;13;6;1;2;2;1;1;2;2;2;2;1;2;2;20;7;1;1;1;1;1;1;7;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;3;3;7;3;5;13;20;13;13;9;4;4;4;5;8;20;20;20;21;20;21;21;21;21;21;20;21;20;21;20;20;21;21;13;21;21;21;13;21;13;21;21;21;21;21;21;20;21;20;21;21;21;21;13;21;13;13;13;13;13;13;13;13;8;13;8;8;8;8;8;13;8;9;13;13;13;21;18;7;10;7;10;7;10;7;10;10;10;10;10;10;10;10;10;11;10;10;11;10;11;11;15;11;17;11;15;15;15;15;15;15;18;19;18;18
1;1;1;1;5;4;9;9;9;4;13;13;8;8;8;8;5;8;20;13;2;2;3;2;2;2;2;2;1;1;1;1;6;20;6;2;21;13;15;2;11;2;1;1;10;2;18;13;2;2;1;1;1;2;2;1;1;2;2;5;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;7;3;2;3;2;3;3;2;3;5;3;7;5;13;20;13;13;9;8;4;4;5;20;20;20;20;20;21;20;21;20;21;21;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;20;21;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;13;18;13;13;13;13;13;13;13;13;13;13;13;13;13;21;21;20;18;7;7;7;10;7;10;10;10;10;10;10;10;10;10;10;10;16;10;11;11;11;11;11;16;11;15;11;15;15;15;15;15;18;19;18;18;18
1;1;1;1;10;9;9;4;4;8;13;13;8;8;8;8;8;8;20;20;6;2;2;2;2;2;2;2;2;1;1;1;8;20;13;1;15;18;11;2;11;13;1;1;2;2;13;11;2;1;1;1;1;1;2;1;3;5;1;9;9;1;1;1;1;1;1;2;7;2;1;1;1;1;1;2;2;2;2;2;3;2;3;2;2;3;3;3;3;5;3;5;13;13;13;9;8;4;4;4;13;20;20;20;20;20;20;20;20;20;20;20;21;20;21;20;21;20;21;20;21;21;20;21;21;21;21;21;21;21;20;21;21;21;21;21;20;21;21;21;21;21;21;21;21;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;18;7;11;7;10;7;10;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;15;11;15;11;15;15;15;15;15;15;18;18;19;18
1;1;1;7;5;9;9;4;9;4;13;13;4;9;8;8;4;8;21;20;20;2;2;3;2;2;2;2;1;2;1;2;13;20;8;1;3;21;15;2;2;21;3;1;2;2;13;6;1;1;1;1;2;2;1;5;9;3;2;9;6;1;1;1;1;1;7;2;2;1;1;1;1;2;1;2;2;2;2;2;2;3;2;3;3;3;2;6;3;5;3;3;5;13;13;9;8;8;4;4;4;20;20;20;21;10;15;11;18;18;21;20;20;20;20;20;21;21;21;21;21;21;21;21;20;21;20;21;20;21;21;21;20;21;21;21;21;21;20;21;20;21;20;21;21;21;21;20;21;21;21;21;21;21;21;21;21;21;21;21;21;20;24;2;7;7;7;10;7;10;10;10;10;10;10;10;10;10;11;11;10;11;10;16;11;11;17;11;15;17;15;11;15;15;15;15;18;19;18;18
