18;19;19;19;19;19;19;19;19;16;19;19;19;19;19;19;19;16;19;19;19;19;19;16;19;19;19;19;19;19;19;19;19;16;19;16;19;16;19;16;19;16;19;19;19;19;19;19;19;19;16;19;16;19;16;19;19;19;17;19;19;19;19;19;16;19;18;19;19;16;19;19;19;19;16;19;16;18;16;18;16;16;19;17;17;20;17;17;17;19;17;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;17;19;19;19;19;19;19;19;16;19;19;19;17;19;19;17;19;19;19;19;19;16;19;19;19;19;19;19;19;19;17;19;19;19;19;17;19;19;19;19;19;19;19;17;19;17;19;17;19;20;20;20;20;20;17;20;17;20;20;17;20;17;19;17;19;17;19;17;19;17;19;17;20;19;20;17;20;20;20;20;20;20;18
18;19;17;19;19;19;16;19;16;19;19;16;19;19;19;19;19;19;19;16;19;16;19;19;19;16;19;19;19;19;19;16;19;19;18;16;18;19;16;19;16;19;19;19;19;19;19;19;19;19;19;19;18;19;18;19;16;19;19;19;19;19;19;16;19;18;19;16;18;19;19;16;19;19;19;16;18;16;18;14;18;16;20;20;20;20;20;20;20;19;17;20;19;20;19;20;19;19;19;19;19;19;16;19;19;19;19;19;19;17;19;17;19;19;17;19;19;19;19;19;19;16;19;16;19;19;19;16;19;17;19;17;19;19;19;16;19;16;19;19;16;19;19;19;16;19;19;19;19;17;19;19;19;19;17;19;16;19;17;19;19;17;19;19;19;20;20;20;20;20;20;20;17;20;17;19;20;19;20;17;19;20;19;17;19;17;19;20;19;20;17;20;19;20;19;20;20;20;20;18
18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;16;19;19;18;19;16;18;19;19;16;19;16;19;19;19;19;19;19;18;19;16;18;16;18;18;16;19;19;19;16;19;19;19;19;19;19;19;16;19;18;18;18;20;19;19;19;18;19;16;19;18;19;18;19;18;19;16;19;19;18;14;15;15;19;20;20;20;20;20;16;14;13;19;20;20;19;20;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;19;19;19;16;19;19;19;19;19;19;19;16;19;19;19;19;19;19;17;19;19;19;19;19;19;19;19;19;19;19;19;17;19;19;19;19;17;19;19;19;19;19;19;16;19;16;19;19;19;16;16;19;20;20;20;20;20;20;20;17;19;17;19;20;19;20;19;17;19;17;19;19;17;19;20;19;19;17;19;20;19;20;20;20;19;15
18;18;19;19;19;19;18;19;18;19;19;19;18;19;19;19;19;18;19;18;19;16;18;19;19;18;19;18;19;19;19;18;19;18;19;16;18;19;18;18;19;18;19;18;19;19;18;19;18;19;18;19;18;19;18;18;18;18;18;18;19;19;19;18;18;18;18;18;19;18;16;18;19;18;19;19;14;12;15;17;20;20;20;20;17;10;7;6;7;7;9;18;16;18;20;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;16;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;19;16;19;19;19;19;19;19;19;19;19;19;19;19;16;19;16;19;19;19;19;16;19;19;18;18;20;20;20;20;20;20;20;16;18;18;19;17;19;20;19;17;19;19;17;19;19;17;19;19;20;19;20;19;19;20;19;20;19;15
18;19;19;19;18;19;19;18;19;18;16;18;19;18;19;18;19;19;18;19;18;18;19;18;18;19;18;19;18;19;18;19;19;19;19;18;19;18;16;18;18;18;19;18;19;19;18;18;18;18;18;19;18;18;16;18;18;18;18;14;18;19;19;18;18;18;18;18;18;18;18;18;18;18;18;14;12;12;20;20;20;20;20;14;5;7;7;9;9;7;5;6;10;10;15;20;20;19;19;18;19;18;19;19;19;18;19;19;20;16;7;9;13;19;19;19;19;19;19;18;19;19;19;19;19;18;19;16;19;19;19;19;19;19;19;19;19;19;19;18;19;18;19;18;16;18;19;16;19;16;19;19;19;19;19;19;19;19;16;18;19;19;18;16;16;18;19;20;20;20;20;20;20;18;18;16;18;19;19;19;20;19;19;17;19;19;19;19;19;19;19;19;19;20;19;19;20;20;16;11
15;18;19;19;19;18;18;18;18;18;18;18;18;16;18;19;19;18;19;18;18;19;18;18;18;19;18;19;18;19;18;19;18;19;18;19;18;16;18;18;18;18;18;19;18;19;19;15;14;18;18;18;18;18;18;18;18;18;14;18;15;18;19;19;18;18;18;18;18;18;18;18;14;14;15;15;15;20;20;20;20;20;9;7;9;9;13;13;7;6;5;5;5;5;3;6;18;20;19;18;18;18;18;18;18;18;18;19;20;10;7;10;9;13;16;19;16;19;18;19;19;19;19;18;19;19;19;18;19;19;19;18;19;19;19;19;19;19;18;19;18;19;18;19;18;19;18;18;18;18;18;19;19;19;18;19;18;19;18;19;18;16;18;18;18;18;19;20;20;20;20;20;17;18;18;18;18;16;16;19;19;19;17;19;19;19;16;19;16;19;19;19;19;19;19;20;19;20;18;12
18;18;19;19;19;18;19;18;18;16;18;19;18;18;19;18;19;19;18;19;18;18;18;18;18;18;18;18;18;19;18;19;19;19;18;19;19;18;19;18;16;18;18;18;18;19;19;18;15;14;18;18;18;18;18;18;14;18;18;14;18;14;18;19;18;18;18;18;18;18;14;18;15;15;15;12;19;20;20;20;16;9;14;14;13;13;14;7;6;5;6;5;3;2;2;2;2;18;19;19;19;18;18;18;18;18;19;20;9;7;7;10;14;14;14;13;18;16;16;16;16;16;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;18;19;18;18;18;18;16;18;18;18;18;18;16;19;18;19;18;18;16;18;18;16;18;16;18;19;20;20;20;20;20;17;18;18;18;16;18;18;16;19;19;19;19;19;19;19;18;19;16;19;16;19;19;19;19;19;20;18;12
15;18;19;19;18;19;18;18;18;18;18;18;18;18;18;18;19;18;19;19;18;18;18;18;18;18;18;16;18;18;18;18;19;18;19;19;18;16;18;18;18;18;18;18;16;18;19;19;14;12;18;14;18;18;14;18;18;18;14;18;15;18;18;18;16;18;18;18;14;14;15;15;15;15;15;15;20;20;20;20;16;16;13;13;9;9;6;5;6;5;5;6;3;2;2;3;2;10;20;19;19;18;18;18;18;15;20;20;13;6;10;9;14;13;14;13;13;16;13;16;13;16;17;19;13;14;16;16;14;7;11;14;19;19;19;19;19;19;19;19;18;19;18;18;18;16;18;18;18;18;18;18;16;19;18;19;18;16;18;18;18;16;18;18;18;18;18;17;20;20;17;17;19;18;16;18;18;18;16;19;16;19;19;19;19;16;19;16;19;16;19;19;19;19;19;17;19;20;18;12
18;18;19;19;18;18;19;18;18;18;18;18;18;18;18;16;18;19;19;19;18;18;18;18;18;18;18;18;18;18;18;18;18;19;18;19;19;18;16;18;18;18;14;18;18;18;18;19;19;15;15;15;14;18;18;18;14;18;18;14;18;14;18;14;18;19;18;18;18;14;18;14;15;15;12;15;20;20;20;20;17;16;9;9;9;7;5;6;6;5;6;6;2;1;2;2;2;11;20;19;19;19;18;18;18;20;20;16;6;6;10;14;9;14;14;16;14;9;14;14;16;19;13;7;6;7;10;7;6;6;6;6;11;14;18;19;19;19;19;19;19;19;18;19;18;18;18;18;18;18;18;18;18;19;18;19;18;19;18;19;18;18;18;18;18;18;18;18;19;16;18;18;16;18;18;16;18;16;18;18;18;16;19;19;19;19;19;19;18;16;18;19;16;19;19;19;19;20;18;12
15;18;19;18;19;18;18;18;18;16;18;18;18;18;18;18;19;19;18;18;18;18;14;18;18;18;18;18;18;18;18;18;18;18;19;16;18;19;18;18;18;14;14;18;18;18;18;18;19;19;15;14;18;18;14;18;14;18;15;18;15;18;15;18;14;18;18;18;14;15;15;15;15;12;12;15;20;20;20;20;14;9;9;9;7;6;6;5;5;5;7;3;1;1;1;5;2;10;20;20;19;18;19;19;17;20;17;6;3;6;7;7;10;10;9;10;7;6;7;7;14;10;3;3;6;6;6;7;6;6;6;7;6;11;11;10;14;14;18;19;19;19;19;18;18;19;18;19;18;19;18;19;19;18;19;19;18;19;18;18;18;16;18;18;16;18;14;18;14;18;18;16;18;18;18;19;18;18;19;18;19;18;19;19;19;19;19;16;19;19;16;19;16;19;19;19;19;20;18;12
