3;10;24;23;21;23;23;23;24;24;23;23;18;23;18;23;23;18;23;23;13;23;21;13;23;23;23;23;23;23;23;21;21;23;23;13;23;24;24;21;15;21;15;23;21;24;24;23;15;23;23;23;13;23;23;23;23;23;23;23;18;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;18;23;23;23;23;23;18;23;23;24;23;11;23;18;23;13;23;23;23;18;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;24;23;23;24;23;23
3;3;8;8;8;5;10;6;18;13;4;11;6;6;4;4;4;4;6;6;4;1;1;1;1;1;1;1;1;1;2;1;3;6;15;1;4;18;18;5;3;3;3;3;3;2;24;6;3;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;4;2;4;4;4;4;4;4;4;2;18;23;4;2;2;2;2;4;2;2;4;2;2;2;2;2;2;2;4;2;2;4;2;2;4;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2;2;2;4;4;15;16;14;17;14;17;14;17;14;20;14;14;14;20;14;14;20;14;14;20;14;14;22;14;14;22;14;14;22;16;22;16;16;16;16;16;16;16;15;16
5;3;8;8;8;9;6;15;18;18;10;10;18;4;6;6;6;4;6;13;4;1;1;1;1;1;1;1;1;1;4;1;3;15;6;1;13;18;18;11;3;3;3;3;3;4;24;23;3;1;1;1;1;1;1;1;1;1;1;4;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;2;4;2;4;6;4;6;7;4;7;6;7;4;6;24;24;13;6;4;2;2;2;4;4;4;4;4;4;4;4;4;2;4;4;2;4;4;2;4;4;2;4;2;4;2;4;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;4;13;16;17;9;20;9;20;9;14;9;20;9;14;17;10;20;14;17;14;14;20;14;22;22;14;22;14;22;14;22;14;22;22;16;16;16;21;16;15
3;3;8;8;3;12;6;6;18;18;5;10;18;4;6;6;6;6;6;13;11;1;1;1;1;1;1;1;4;4;4;1;3;6;11;2;13;13;18;24;10;3;3;3;3;6;13;24;1;1;1;1;1;1;1;1;1;1;1;4;1;1;4;4;1;1;1;1;1;1;4;1;1;1;1;1;2;2;4;4;2;4;4;2;4;4;4;4;6;6;6;6;6;6;6;4;7;4;7;18;24;24;24;23;13;6;6;4;4;2;4;4;4;4;6;4;4;6;4;6;4;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;4;4;6;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;2;4;2;4;2;2;6;21;14;17;14;20;14;14;20;14;14;14;20;14;14;20;14;14;20;14;14;14;14;14;20;14;22;14;14;16;22;16;16;16;16;21;16;21;21
5;3;8;8;8;9;16;6;18;18;8;17;18;4;6;6;6;6;6;13;11;1;4;4;4;4;4;1;4;4;4;1;3;21;15;2;18;11;11;24;18;3;3;3;5;6;11;24;10;1;1;1;1;1;1;1;1;1;1;1;1;4;15;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;4;4;1;4;1;4;2;4;4;4;6;6;11;6;6;6;7;6;6;7;2;13;24;21;21;23;24;24;23;18;11;6;6;6;4;4;4;6;4;6;4;6;6;4;6;6;6;6;6;4;6;6;4;6;6;6;6;4;6;6;6;4;6;6;4;6;6;4;6;4;4;4;4;4;4;4;4;4;2;4;2;4;2;4;21;14;17;20;9;20;9;14;14;20;14;10;20;14;14;20;14;14;14;22;14;22;14;14;22;14;22;16;22;16;16;22;16;16;16;21;16;15
3;3;8;8;8;9;6;6;24;18;8;14;18;2;6;7;6;7;6;18;11;2;4;4;4;1;4;4;4;4;1;1;3;11;11;4;24;13;6;24;18;6;3;3;5;11;6;24;15;1;1;1;1;1;1;1;1;1;1;4;1;11;13;1;1;1;1;1;1;4;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;11;13;11;11;11;6;6;7;6;7;6;24;24;24;23;21;23;23;23;24;24;24;13;11;11;6;6;6;6;6;6;4;6;6;4;6;4;4;6;4;4;6;4;6;4;6;6;6;6;4;6;6;4;6;6;4;6;6;6;6;6;6;4;6;6;6;4;4;4;4;4;4;4;21;14;17;14;17;14;14;14;17;14;14;17;14;14;14;14;14;20;14;14;14;22;14;22;14;14;14;22;16;14;22;16;16;21;16;21;21;21
5;3;8;8;8;9;7;6;18;13;12;16;24;4;6;7;7;7;7;24;18;1;4;4;4;4;1;4;4;4;1;1;1;11;24;10;15;23;6;18;11;11;9;3;2;6;6;24;10;1;4;1;1;1;1;4;1;1;1;1;1;24;4;3;1;1;1;1;1;4;1;4;1;1;1;1;4;4;4;4;4;1;4;2;4;4;4;4;4;6;11;18;13;11;6;7;6;7;7;4;18;24;24;23;23;13;23;23;23;23;23;24;24;24;24;23;18;13;13;13;13;13;13;11;11;11;13;13;13;11;11;11;13;18;21;18;21;13;13;11;11;11;11;6;6;6;6;6;6;6;11;6;6;6;6;6;6;6;6;6;6;11;23;20;17;14;17;14;17;14;14;14;14;14;14;14;17;14;14;14;14;14;14;14;14;14;14;22;16;16;16;16;16;16;16;16;21;21;15;21
5;3;8;8;8;16;4;13;13;13;12;16;18;7;13;7;7;6;7;18;24;4;4;4;4;4;4;4;4;4;1;1;3;15;24;15;9;18;15;13;6;18;10;3;5;6;6;18;15;1;1;1;1;1;4;4;1;1;1;1;6;24;4;1;1;1;1;4;1;4;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;13;18;13;11;11;6;7;6;2;11;24;24;24;23;23;18;23;13;23;18;23;23;23;18;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;24;23;23;23;23;23;23;13;11;11;11;6;11;11;11;11;11;11;11;11;11;11;11;11;23;14;17;17;14;9;14;14;14;14;10;14;14;10;14;14;14;14;14;14;14;14;22;14;14;16;14;16;14;16;16;21;16;16;21;15;21;21
3;3;8;8;8;15;10;18;6;11;9;15;21;10;13;11;7;7;7;24;24;6;2;4;4;4;4;6;4;1;1;1;1;18;24;15;3;23;18;13;2;11;15;3;5;7;4;24;11;1;1;1;1;4;4;1;1;1;6;4;18;24;3;5;5;1;10;1;4;1;4;1;4;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;6;4;4;11;24;11;7;6;6;7;7;7;24;24;24;24;24;24;24;18;23;18;23;18;18;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;21;13;21;23;23;23;23;23;23;23;23;18;23;16;17;20;17;14;17;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;16;22;14;16;16;16;16;16;16;15;15;15;21;21;21
5;3;8;8;8;10;16;13;7;11;10;16;21;10;13;11;11;7;7;18;24;24;2;4;4;4;4;4;1;1;1;1;1;23;24;21;3;14;24;18;2;6;24;5;5;2;4;24;11;1;1;1;1;4;1;1;1;24;6;1;18;15;1;1;1;10;1;4;4;4;1;1;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;11;24;13;6;7;7;6;7;18;24;24;24;16;16;15;23;24;24;24;24;24;18;18;23;23;18;23;23;18;23;18;23;23;23;23;18;23;23;23;23;23;23;23;23;23;23;23;23;23;18;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;24;16;17;17;14;17;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;16;16;16;14;16;16;21;16;15;16;21;21;21;13
