2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;4;5;6;16;19;19;16;6;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;16;21;19;23;27;27;28;27;24;28;22;19;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;21;23;21;19;10;16;16;10;16;21;21;23;27;23;19;4;3;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;21;23;21;16;11;11;10;10;10;5;4;4;4;5;10;16;10;10;16;10;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;23;19;11;16;16;8;11;10;10;10;11;16;11;11;5;5;4;5;10;16;10;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;11;22;19;16;16;11;11;11;11;11;16;16;11;16;11;11;19;19;11;10;5;5;10;10;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;19;11;16;16;16;19;21;23;21;23;23;23;19;19;19;16;16;19;21;19;11;5;5;4;10;10;2;1;2;3;2;2;2;2;2;2;2;2;2;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;16;23;23;23;23;23;27;23;30;30;29;29;23;27;23;23;21;11;10;11;19;17;21;19;10;3;10;5;3;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;19;27;27;29;28;30;30;30;30;30;30;31;30;27;28;29;27;19;16;16;16;16;19;19;17;17;8;4;4;10;3;3;3;2;2;2;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;16;27;28;30;31;30;30;31;31;30;30;32;32;27;30;30;30;23;19;19;19;19;21;19;11;19;19;21;19;4;4;4;3;4;3;2;2;2;1;3;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;19;28;30;30;32;32;30;30;31;31;32;31;32;29;30;31;30;27;21;21;21;21;23;21;19;19;23;21;16;23;17;10;10;5;5;4;2;2;1;2;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;16;27;28;30;30;30;32;31;30;31;31;31;32;31;30;28;32;31;28;23;27;23;23;23;27;23;21;19;23;27;19;21;27;21;19;21;21;5;2;1;1;5;5;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;10;23;28;30;30;30;32;31;32;32;30;30;31;31;32;31;30;30;30;30;27;30;28;27;27;28;27;23;21;19;23;27;19;21;27;27;23;23;20;21;5;3;4;11;4;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;16;28;28;30;32;31;30;32;31;31;31;31;30;31;31;31;30;31;31;30;30;30;30;28;30;27;27;27;23;23;23;27;27;21;21;27;28;22;23;23;23;21;11;11;6;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;11;28;30;30;30;31;32;31;32;32;31;30;30;31;30;31;31;30;31;31;31;32;31;30;30;30;28;30;23;23;23;27;28;23;21;23;27;29;27;21;23;23;23;19;19;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;28;30;31;32;32;31;32;31;32;32;31;29;30;30;29;30;32;31;31;32;32;32;30;31;32;29;30;27;23;27;27;27;27;21;21;23;28;28;27;21;22;27;23;21;17;10;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;23;30;31;31;32;32;30;32;31;31;32;31;31;31;30;28;28;32;32;31;31;32;32;31;32;31;31;30;27;27;27;27;27;27;23;23;27;27;28;27;23;22;27;23;21;21;20;8;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;5;28;30;32;32;31;32;31;32;32;31;32;32;30;31;31;29;29;31;32;32;32;32;31;32;32;31;32;31;27;23;28;30;27;27;21;23;27;27;27;27;23;23;27;27;19;19;23;23;12;4;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;27;28;32;31;31;32;32;32;32;31;31;31;31;29;28;30;31;31;32;32;32;32;32;31;32;32;32;32;29;27;28;32;30;27;23;23;28;27;23;27;27;27;21;27;28;21;8;17;23;21;19;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;23;30;30;32;32;31;31;32;32;32;31;31;31;31;30;28;29;31;31;31;32;32;32;32;32;32;32;32;31;30;27;30;32;30;29;23;27;29;28;27;23;28;27;23;23;27;23;11;21;23;23;17;16;6;2;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;16;31;29;30;32;32;32;32;32;32;32;32;32;31;30;31;30;30;31;31;30;31;31;32;31;32;32;32;32;31;29;28;32;32;30;27;23;30;28;30;27;27;30;23;21;21;27;23;11;19;21;23;23;12;21;5;2;2;1;2;2;1;2;1;2;1;2;2;2;2;2;2;2;1;2
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;27;30;30;30;32;32;32;32;32;32;32;32;32;31;31;30;29;29;32;31;29;30;31;31;31;32;32;32;32;31;29;32;32;31;30;23;27;30;30;29;28;27;28;27;21;23;29;27;11;19;21;21;23;21;19;14;4;1;2;1;2;1;2;1;2;1;1;2;1;2;2;2;2;1;2
2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;29;30;30;31;31;32;32;32;32;32;32;32;32;31;31;32;31;31;31;30;29;29;31;31;32;31;32;32;32;31;32;32;32;30;30;27;27;30;30;28;29;27;27;23;21;23;28;22;16;19;21;21;23;21;11;21;11;3;1;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2
2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;1;19;30;31;31;31;30;32;32;32;32;32;32;32;32;32;31;32;32;31;31;31;30;29;29;32;31;31;32;32;31;32;32;32;32;30;29;27;31;30;30;30;27;28;29;23;21;21;29;27;16;16;21;23;23;19;16;17;19;5;2;1;2;2;1;2;1;2;1;2;1;2;1;2;1;2;1
2;2;1;2;2;1;2;1;2;1;2;1;2;2;2;2;1;4;27;30;31;31;31;31;30;32;32;32;32;32;32;32;32;32;32;32;32;31;30;31;29;30;31;31;31;32;32;31;32;32;32;31;31;28;29;31;31;32;30;23;29;29;23;19;23;29;27;16;16;19;23;23;19;21;23;16;10;3;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1
2;2;1;2;1;2;1;2;2;1;2;1;2;2;2;2;1;10;29;30;31;31;30;31;30;30;32;32;32;32;32;32;32;31;32;32;32;31;29;30;29;29;29;31;32;32;32;32;32;32;32;30;31;28;31;32;32;32;29;27;30;27;17;21;27;27;27;12;11;19;21;17;16;19;24;8;10;4;2;2;2;1;2;1;1;1;2;1;2;1;2;1;2;1
