20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;18;18;18;17;18;19;18;19;18;18;17;17;18;18;17;17;17;17;17;18;17;14;14;17;18;17;18;18;18;17;18;17;18;19;19;19;18;19;18;19;19;19;19;19;18;17;16;17;17;16;17;16;17;19;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;19;18;18;17;18;18;19;19;19;18;18;17;18;19;18;18;18;16;17;17;17;18;17;17;18;18;18;18;18;18;18;18;18;18;18;19;18;18;18;18;19;19;19;18;19;17;17;16;18;18;18;18;16;17;18;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;18;19;17;17;18;19;18;19;19;18;18;19;18;18;18;17;18;17;18;18;18;18;19;18;18;18;18;17;18;18;19;18;18;18;18;19;18;18;18;19;18;18;19;18;19;17;18;18;18;19;19;18;18;17;17;18
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;18;19;19;18;17;18;18;18;19;18;19;18;18;17;18;18;18;18;19;18;18;18;17;18;18;19;18;18;17;18;19;19;18;19;18;18;18;18;18;18;18;18;18;18;18;18;17;18;19;18;19;19;18;18;18;18;18
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;18;18;18;18;18;18;18;19;18;18;18;18;18;18;18;19;19;18;18;17;17;16;16;18;18;17;17;18;19;18;18;19;19;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;19;18;19;19;18;19;20
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;19;18;18;18;18;18;18;18;19;18;19;18;19;19;19;19;18;18;18;19;18;18;17;16;16;17;18;18;18;18;18;17;18;18;18;18;18;18;19;18;19;18;19;18;18;18;19;18;17;18;19;18;18;19;18;18;18;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;19;20;19;19;18;18;19;18;18;18;19;19;19;19;18;19;19;19;18;18;18;18;19;18;20;18;17;17;18;18;18;18;17;18;17;18;18;17;18;18;19;19;18;19;19;19;19;19;18;18;18;18;18;18;18;19;18;19;18;18
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;20;19;20;19;18;19;19;19;19;20;19;19;19;19;18;19;19;18;18;18;18;18;18;19;18;19;19;20;18;18;18;18;18;17;18;18;17;18;17;17;18;18;19;18;19;18;19;18;19;18;20;19;18;18;19;18;18;18;19;18;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;19;19;18;19;19;19;19;19;19;18;19;19;19;19;19;18;18;18;18;16;16;17;18;19;19;19;19;19;18;18;18;17;18;18;18;19;18;18;19;18;19;18;19;18;19;19;19;19;19;19;19;18;19;19;19;19;19;19;19
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;19;19;18;19;19;19;18;19;18;19;19;18;19;19;19;18;18;18;18;17;16;14;17;19;19;18;19;19;18;18;18;18;18;18;18;18;18;18;19;19;19;18;19;19;19;18;19;19;18;19;19;19;18;19;20;19;19;19;19
