23;23;23;23;23;22;22;22;22;23;22;22;22;23;23;23;23;22;23;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;25;25;24;25;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
24;23;22;23;22;22;22;22;22;23;22;22;23;23;23;24;23;23;23;23;23;24;24;24;24;24;25;24;25;24;25;24;24;24;25;25;24;25;25;25;24;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;23;22;24;23;23;21;22;22;22;23;22;23;23;22;23;23;23;23;23;23;24;23;24;24;24;24;24;24;25;24;25;24;24;24;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
22;23;23;23;24;23;22;21;21;21;23;23;23;22;22;23;23;23;23;24;23;23;24;24;24;24;24;25;24;24;24;25;24;25;24;24;25;25;25;25;25;25;24;25;25;25;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;22;23;22;24;23;23;22;21;22;22;24;23;23;23;23;23;24;23;23;24;23;23;24;24;24;24;24;24;25;24;25;25;25;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;21;10;8;20;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
24;22;23;23;23;22;22;22;22;22;23;23;23;23;24;23;23;24;23;23;23;23;23;24;24;24;24;24;25;24;25;25;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;22;12;7;6;8;7;6;12;9;8;9;16;23;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
24;24;23;24;22;23;22;22;22;22;24;23;22;23;23;24;23;22;24;23;23;23;23;23;23;24;24;24;24;24;24;24;25;25;25;24;25;25;25;25;24;25;25;25;25;25;25;25;25;25;25;25;7;4;3;2;3;4;6;7;6;20;25;25;24;16;8;15;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
24;24;23;23;23;23;24;23;23;22;23;24;23;22;24;24;23;23;23;23;23;23;22;22;22;24;24;24;24;25;24;25;24;24;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;7;2;4;7;12;23;25;25;25;22;24;25;25;25;25;25;20;21;23;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;23;23;23;24;23;23;23;23;23;22;24;24;23;23;23;24;23;23;23;23;23;22;23;23;23;24;24;24;25;24;25;24;25;25;25;24;25;24;25;25;25;25;25;25;25;25;17;20;16;9;7;8;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;23;24;25;25;25;25;25;25;25;25;25;25;25;25;25
22;22;24;24;23;24;23;24;23;23;23;23;23;24;22;22;24;24;23;24;24;23;22;23;23;24;24;23;24;24;24;25;24;25;25;25;25;24;25;25;25;25;25;25;25;16;4;3;10;15;21;6;7;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;22;24;24;22;24;24;23;23;23;23;23;23;24;23;22;23;24;24;23;24;24;24;23;23;23;24;24;24;24;24;24;25;24;25;25;25;25;24;25;25;25;25;20;10;2;2;15;22;21;14;4;16;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;21;22;24;24;24;24;23;24;23;23;24;24;24;24;23;23;24;23;24;23;24;22;23;23;23;23;24;24;24;24;25;24;24;25;25;25;24;24;25;25;25;15;8;22;22;23;22;22;20;22;25;20;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
23;22;21;24;24;24;24;23;24;24;24;23;23;24;24;23;24;23;23;24;23;23;23;23;23;23;24;24;24;25;24;24;24;25;24;24;25;25;24;25;25;7;3;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;25;25;25;25;25;25;25;25
22;23;21;23;24;24;23;24;24;24;24;24;24;23;24;24;24;24;23;23;23;23;23;24;23;23;24;23;24;24;24;24;24;24;25;24;25;24;25;25;6;3;10;23;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;24;25;25;25;25;25;25;25;25
21;23;21;22;24;24;23;24;24;24;23;24;24;24;24;24;23;24;24;23;23;23;23;23;23;23;23;23;24;23;24;24;24;24;24;24;25;25;22;6;4;20;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
21;22;21;21;23;24;24;24;24;23;24;24;24;24;24;24;23;24;24;24;22;23;23;23;23;23;23;24;24;24;24;24;24;24;24;24;25;8;1;6;25;23;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
21;21;22;18;22;23;23;24;24;24;23;23;24;24;24;24;24;24;24;23;23;23;23;23;23;23;23;23;23;24;24;24;24;24;24;25;6;3;8;9;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;17;22;21;21;23;23;24;24;24;24;24;24;24;24;24;24;24;24;24;23;23;22;23;24;23;23;23;24;24;24;23;24;24;24;25;3;14;25;21;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;17;19;22;21;22;23;23;24;23;24;24;24;24;24;24;24;24;24;24;24;23;23;23;22;23;23;23;23;24;24;24;24;24;24;24;10;20;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;18;21;21;21;21;22;22;23;24;24;24;24;24;24;24;24;24;24;24;24;24;23;23;23;23;23;24;23;24;23;24;24;24;24;25;20;21;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;18;18;18;22;22;22;22;23;24;24;24;24;23;24;24;24;24;24;24;24;23;24;23;23;23;23;23;23;23;24;24;23;24;24;24;24;21;24;24;24;24;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
21;18;18;17;21;21;22;23;22;23;24;24;24;24;23;24;24;24;24;24;24;24;24;23;23;23;23;23;23;23;24;24;24;24;24;23;24;23;22;25;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;18;18;18;18;21;22;22;22;22;24;24;24;25;24;23;24;24;25;24;24;24;24;23;23;24;23;23;23;24;23;24;24;24;24;24;24;24;22;24;25;23;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
18;13;13;13;13;21;21;22;22;21;23;23;24;24;24;24;24;24;24;24;24;24;24;23;23;23;23;23;23;23;23;24;24;24;24;24;24;24;25;14;15;25;25;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;25;25;24;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25
18;18;13;18;13;18;21;22;22;22;23;23;23;25;24;25;24;24;24;24;24;24;24;23;24;23;23;23;23;23;23;23;24;23;24;24;24;24;25;6;8;25;25;24;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;25;24;25;24;24;24;25;24;25;24;25;25;25;24;25;25;25;25;25;25
21;18;13;13;13;18;21;21;22;22;22;23;23;24;24;25;24;25;24;24;24;24;24;24;24;23;23;22;23;23;23;24;24;24;24;23;24;24;24;4;14;23;24;25;24;25;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;24;24;24;24;24;24;24;25;24;24;25;24;25;24;25;25;25;25;25;25;25;25
19;18;13;13;11;18;21;18;21;22;23;23;23;23;24;24;25;25;24;24;24;24;24;24;24;24;23;23;23;23;23;23;24;23;24;24;24;24;23;7;20;24;21;24;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;25;24;24;24;24;24;24;24;25;24;25;24;25;24;24;24;25;25;25;25
19;18;13;13;13;13;18;18;18;21;22;23;23;23;23;24;25;24;24;24;25;24;24;24;24;24;24;23;23;23;23;22;23;24;23;23;24;24;23;7;20;25;22;22;24;24;25;25;25;24;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;24;24;24;24;24;24;24;24;25;24;24;25;24;24;25;24;25;24;25
19;21;13;13;11;11;13;21;18;22;22;22;23;24;24;23;24;25;25;24;24;24;24;24;24;24;24;23;23;23;23;23;23;23;24;24;24;25;21;6;20;25;24;22;23;24;24;24;25;25;25;25;25;25;25;25;25;25;25;25;24;25;25;24;24;24;24;24;24;24;24;24;24;24;25;24;24;24;24;24;24;24;25;25
19;19;13;13;13;11;13;18;21;22;21;22;23;23;24;24;24;23;25;25;24;24;24;24;24;23;24;24;23;24;24;24;24;24;24;24;24;25;21;8;23;25;24;25;24;25;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;24;24;24;24;24;24;24;24;24;24;24;24;24;24;25;24;25;24;24;25
18;22;18;13;13;11;13;18;21;22;22;22;23;23;23;24;24;24;24;25;25;24;24;24;25;24;24;24;24;24;24;25;24;24;25;25;25;25;23;15;22;25;25;24;25;24;24;25;25;25;25;25;25;25;25;25;25;25;25;25;25;24;25;25;24;25;24;24;24;24;24;24;24;24;24;24;24;24;23;24;25;24;24;24
18;19;21;13;13;13;11;18;18;21;23;22;22;23;23;24;23;24;24;24;25;25;24;25;25;25;25;25;25;24;25;25;25;25;25;25;25;25;22;12;22;25;24;24;24;25;24;25;25;24;25;25;24;25;25;25;25;25;25;25;25;24;25;24;25;24;24;24;24;24;24;24;24;24;24;25;24;24;23;24;24;24;24;24
